<<<<<<< HEAD
Date,Open,High,Low,Close,Adj Close,Volume
2003/10/14,3543.17 ,3567.120117,3504.459961,3538.129883,3538.129883,85052700
2003/10/15,3542.25 ,3606,3540.840088,3570.580078,3570.580078,109712500
2003/10/16,3568.72 ,3594.959961,3524.100098,3577.719971,3577.719971,95277200
2003/10/17,3577.64 ,3593.75,3510.810059,3516.669922,3516.669922,106132000
2003/10/20,3520.54 ,3566.639893,3496.570068,3559.330078,3559.330078,77850100
2003/10/21,3567.35 ,3593.5,3536.800049,3580.080078,3580.080078,113976700
2003/10/22,3560.93 ,3571.300049,3488.75,3490.600098,3490.600098,87348600
2003/10/23,3486.91 ,3502.949951,3423.340088,3497.139893,3497.139893,94968000
2003/10/24,3495.21 ,3495.209961,3439.090088,3452.639893,3452.639893,64105800
2003/10/27,3459.07 ,3529.429932,3459.070068,3517.100098,3517.100098,56174800
2003/10/28,3531.98 ,3600.75,3531.97998,3586.929932,3586.929932,93390600
2003/10/29,3597.52 ,3627.179932,3583.790039,3615.419922,3615.419922,103010900
2003/10/30,3620.00 ,3675.780029,3583.469971,3639.659912,3639.659912,121740200
2003/10/31,3639.36 ,3657.620117,3612.669922,3655.98999,3655.98999,75584800
2003/11/3,3657.61 ,3750.25,3651.77002,3744.5,3744.5,97782900
2003/11/4,3742.53 ,3768.540039,3724.209961,3741.709961,3741.709961,98621700
2003/11/5,3737.32 ,3745.179932,3690.870117,3717.699951,3717.699951,94792300
2003/11/6,3719.85 ,3759.870117,3683.459961,3733.929932,3733.929932,96268800
2003/11/7,3744.41 ,3814.209961,3744.409912,3782.560059,3782.560059,132924000
2003/11/10,3778.27 ,3789.290039,3737.25,3746.23999,3746.23999,88689100
2003/11/11,3739.47 ,3739.469971,3699.98999,3729.870117,3729.870117,88903600
2003/11/12,3730.14 ,3754.350098,3696.949951,3748.340088,3748.340088,126514600
2003/11/13,3756.30 ,3813.199951,3739.25,3765.590088,3765.590088,126775200
2003/11/14,3752.18 ,3812.899902,3746.909912,3797.399902,3797.399902,82978000
2003/11/17,3792.89 ,3792.889893,3664.949951,3674.540039,3674.540039,97573600
2003/11/18,3693.08 ,3715.879883,3644.959961,3666.280029,3666.280029,99661100
2003/11/19,3659.97 ,3659.969971,3594.610107,3652.290039,3652.290039,107063400
2003/11/20,3663.63 ,3671.379883,3576.52002,3638.040039,3638.040039,111371400
2003/11/21,3637.62 ,3658.219971,3619.919922,3642.25,3642.25,85146700
2003/11/24,3642.70 ,3743.370117,3642.699951,3737.090088,3737.090088,89160200
2003/11/25,3744.47 ,3767.919922,3727.800049,3733.159912,3733.159912,86546900
2003/11/26,3731.29 ,3786.370117,3712.97998,3712.97998,3712.97998,94855600
2003/11/27,3741.63 ,3756.110107,3729.179932,3744.98999,3744.98999,44335600
2003/11/28,3748.23 ,3771.100098,3692.01001,3745.949951,3745.949951,81282400
2003/12/1,3752.72 ,3829.459961,3752.719971,3821.199951,3821.199951,95140000
2003/12/2,3821.64 ,3838.090088,3788.929932,3809.26001,3809.26001,92969400
2003/12/3,3808.30 ,3875.659912,3801.76001,3875.659912,3875.659912,116689400
2003/12/4,3871.50 ,3894.820068,3848.02002,3874.780029,3874.780029,122461400
2003/12/5,3856.48 ,3874.550049,3813.600098,3841.72998,3841.72998,92793500
2003/12/8,3834.89 ,3834.889893,3778.72998,3806.540039,3806.540039,65895300
2003/12/9,3812.92 ,3878.449951,3812.919922,3846.179932,3846.179932,104582500
2003/12/10,3841.87 ,3847.929932,3798,3820.919922,3820.919922,115662200
2003/12/11,3833.22 ,3864.340088,3826.929932,3858.850098,3858.850098,98870000
2003/12/12,3864.59 ,3904.429932,3847.629883,3860.129883,3860.129883,89520400
2003/12/15,3866.92 ,3930.26001,3866.919922,3875.469971,3875.469971,96054400
2003/12/16,3862.82 ,3878.629883,3835.939941,3865.97998,3865.97998,85911600
2003/12/17,3870.16 ,3880.070068,3840.959961,3847.570068,3847.570068,92045300
2003/12/18,3847.32 ,3878.889893,3823.709961,3870.879883,3870.879883,90538400
2003/12/19,3881.97 ,3907.909912,3876.439941,3898.419922,3898.419922,154134700
2003/12/22,3891.67 ,3909.409912,3870.560059,3876.939941,3876.939941,62035700
2003/12/23,3884.10 ,3913.26001,3884.100098,3903.340088,3903.340088,46947900
2003/12/24,null,null,null,null,null,null
2003/12/25,null,null,null,null,null,null
2003/12/26,null,null,null,null,null,null
2003/12/29,3907.57 ,3957.22998,3907.570068,3952.719971,3952.719971,36488800
2003/12/30,3957.93 ,3996.280029,3957.929932,3965.159912,3965.159912,34660700
2003/12/31,null,null,null,null,null,null
2004/1/1,null,null,null,null,null,null
2004/1/2,3969.04 ,4022.959961,3969.040039,4018.5,4018.5,62413600
2004/1/5,4019.94 ,4040.97998,4001.48999,4035.899902,4035.899902,85539100
2004/1/6,4038.42 ,4047.030029,4003.47998,4035.439941,4035.439941,94696300
2004/1/7,4039.65 ,4050.98999,3985.949951,4004.399902,4004.399902,145580900
2004/1/8,4013.15 ,4070.469971,4013.149902,4045.429932,4045.429932,139663500
2004/1/9,4059.10 ,4073.330078,3982.830078,4016.179932,4016.179932,126836800
2004/1/12,4010.05 ,4010.050049,3980.189941,3995.909912,3995.909912,135461600
2004/1/13,4006.85 ,4033.669922,3990.610107,3996.219971,3996.219971,107012300
2004/1/14,3993.33 ,4056.22998,3980.330078,4055.209961,4055.209961,102789200
2004/1/15,4047.63 ,4081.620117,4026.909912,4068.75,4068.75,108778600
2004/1/16,4090.80 ,4122.930176,4090.800049,4111.640137,4111.640137,133851600
2004/1/19,4111.89 ,4151.720215,4111.890137,4139.919922,4139.919922,90095200
2004/1/20,4141.33 ,4156.080078,4101.540039,4106.410156,4106.410156,110834200
2004/1/21,4109.64 ,4138.040039,4099.470215,4138.040039,4138.040039,120652900
2004/1/22,4144.04 ,4171.490234,4129.22998,4139.859863,4139.859863,113803600
2004/1/23,4140.76 ,4164.259766,4130.859863,4151.830078,4151.830078,98429500
2004/1/26,4152.09 ,4152.089844,4116.069824,4128.680176,4128.680176,87832200
2004/1/27,4141.86 ,4175.47998,4129.120117,4134.419922,4134.419922,118343700
2004/1/28,4124.49 ,4157.180176,4105.970215,4150.240234,4150.240234,118398500
2004/1/29,4117.58 ,4126.640137,4092.050049,4095.709961,4095.709961,110672100
2004/1/30,4106.65 ,4116.52002,4048.52002,4058.600098,4058.600098,98283000
2004/2/2,4062.79 ,4087.209961,4046.300049,4071.600098,4071.600098,76610000
2004/2/3,4074.42 ,4075.800049,4019,4057.51001,4057.51001,106026300
2004/2/4,4050.08 ,4050.080078,4008.800049,4028.370117,4028.370117,111859200
2004/2/5,4025.40 ,4054.929932,4009.560059,4014.790039,4014.790039,100597700
2004/2/6,4015.02 ,4053.02002,4007.870117,4044.98999,4044.98999,91397100
2004/2/9,4051.36 ,4102.459961,4051.360107,4098.970215,4098.970215,92299400
2004/2/10,4100.75 ,4114.779785,4083.330078,4110.799805,4110.799805,81307000
2004/2/11,4111.89 ,4125.589844,4101.140137,4122.160156,4122.160156,76554900
2004/2/12,4138.17 ,4150.560059,4106.310059,4121.649902,4121.649902,87453400
2004/2/13,4121.45 ,4130.75,4047.919922,4057.050049,4057.050049,83264600
2004/2/16,4054.96 ,4070.459961,4040.48999,4070.459961,4070.459961,48044100
2004/2/17,4073.77 ,4099.799805,4070.649902,4095.860107,4095.860107,103255700
2004/2/18,4096.73 ,4111.5,4085.290039,4095.340088,4095.340088,89014200
2004/2/19,4099.92 ,4147.339844,4099.919922,4141.529785,4141.529785,90407000
2004/2/20,4124.51 ,4135.549805,4055.560059,4073.350098,4073.350098,113886100
2004/2/23,4074.11 ,4106.080078,4065.25,4068.709961,4068.709961,70533800
2004/2/24,4067.91 ,4067.909912,3967.870117,3991.419922,3991.419922,117018800
2004/2/25,3993.30 ,4008.030029,3960.409912,3995.340088,3995.340088,102632300
2004/2/26,4008.39 ,4019.310059,3973.800049,4007.810059,4007.810059,101283000
2004/2/27,4027.36 ,4052.580078,4017.909912,4018.159912,4018.159912,114204300
2004/3/1,4026.19 ,4061.100098,4026.189941,4054.429932,4054.429932,76724700
2004/3/2,4057.08 ,4101.060059,4057.080078,4100.339844,4100.339844,92364100
2004/3/3,4088.89 ,4096.410156,4058.110107,4071.699951,4071.699951,89448500
2004/3/4,4077.31 ,4138.850098,4077.310059,4133.779785,4133.779785,100794200
2004/3/5,4136.79 ,4151.839844,4090.899902,4126.140137,4126.140137,114608900
2004/3/8,4131.34 ,4163.189941,4131.339844,4145.990234,4145.990234,51878100
2004/3/9,4143.98 ,4143.97998,4077.030029,4087.550049,4087.550049,98986300
2004/3/10,4077.64 ,4077.639893,4024.810059,4044.699951,4044.699951,107713100
2004/3/11,4040.51 ,4040.51001,3875.590088,3904.949951,3904.949951,198399300
2004/3/12,3879.63 ,3920.409912,3824.540039,3915.379883,3915.379883,143403100
2004/3/15,3908.61 ,3909.870117,3807.939941,3810.76001,3810.76001,115597900
2004/3/16,3810.88 ,3851.01001,3775.110107,3822.370117,3822.370117,142442300
2004/3/17,3828.26 ,3902.850098,3828.26001,3896.790039,3896.790039,138117000
2004/3/18,3898.38 ,3902.73999,3821.879883,3827.429932,3827.429932,122233800
2004/3/19,3838.38 ,3863.01001,3805.149902,3819.149902,3819.149902,214666500
2004/3/22,3802.53 ,3802.530029,3696.179932,3729.22998,3729.22998,128150900
2004/3/23,3722.95 ,3772.840088,3715.409912,3728.820068,3728.820068,121276200
2004/3/24,3732.30 ,3758.439941,3692.399902,3726.070068,3726.070068,127469700
2004/3/25,3729.76 ,3811.919922,3729.76001,3811.919922,3811.919922,146150100
2004/3/26,3834.85 ,3849.98999,3802.22998,3822.330078,3822.330078,95580000
2004/3/29,3828.04 ,3886.360107,3823.669922,3881.25,3881.25,73542500
2004/3/30,3880.40 ,3883.659912,3845.570068,3874.040039,3874.040039,90106000
2004/3/31,3876.47 ,3901.050049,3840.110107,3856.699951,3856.699951,97024300
2004/4/1,3858.34 ,3928.629883,3857.040039,3924.850098,3924.850098,115605600
2004/4/2,3924.48 ,4008.080078,3921.5,4007.600098,4007.600098,119971000
2004/4/5,4015.23 ,4059.080078,4006.469971,4048.600098,4048.600098,95483800
2004/4/6,4064.75 ,4065.709961,4010.72998,4022.810059,4022.810059,109493100
2004/4/7,4023.71 ,4048.610107,4000.439941,4001.159912,4001.159912,91871700
2004/4/8,4030.56 ,4058.290039,4004.570068,4013.530029,4013.530029,76289200
2004/4/9,null,null,null,null,null,null
2004/4/12,null,null,null,null,null,null
2004/4/13,4016.09 ,4094.22998,4016.090088,4071.419922,4071.419922,80073900
2004/4/14,4058.91 ,4058.909912,3970.02002,4012.77002,4012.77002,109535300
2004/4/15,4011.27 ,4034.320068,3989.209961,4004.610107,4004.610107,83357400
2004/4/16,4004.61 ,4043.530029,3986.620117,4033.97998,4033.97998,98842300
2004/4/19,4033.00 ,4040.679932,3995.590088,4025.070068,4025.070068,61363200
2004/4/20,4034.28 ,4083.27002,4034.280029,4061.129883,4061.129883,80860400
2004/4/21,4050.47 ,4055.26001,4013.300049,4026.149902,4026.149902,125820000
2004/4/22,4043.37 ,4062.830078,4002.449951,4059.149902,4059.149902,122768400
2004/4/23,4080.37 ,4129.140137,4080.370117,4103.620117,4103.620117,121934400
2004/4/26,4105.97 ,4156.890137,4105.970215,4125.830078,4125.830078,81247300
2004/4/27,4124.69 ,4151.080078,4112.859863,4134.100098,4134.100098,89669400
2004/4/28,4130.49 ,4133.859863,4062.590088,4065.73999,4065.73999,122300400
2004/4/29,4051.25 ,4061.949951,3987,4008.909912,4008.909912,158758900
2004/4/30,3998.53 ,4008.070068,3968.860107,3985.209961,3985.209961,106408100
2004/5/3,3972.88 ,4011.439941,3945.52002,4007.649902,4007.649902,59570300
2004/5/4,4002.28 ,4018.709961,3976.209961,3990.75,3990.75,78749700
2004/5/5,3975.66 ,4029.320068,3964.290039,4022.100098,4022.100098,89064500
2004/5/6,4011.83 ,4012.919922,3900.51001,3909.459961,3909.459961,129145300
2004/5/7,3909.61 ,3923.159912,3852.899902,3895.639893,3895.639893,128937800
2004/5/10,3894.98 ,3894.97998,3776.360107,3784.610107,3784.610107,125329700
2004/5/11,3790.71 ,3850.52002,3790.709961,3849.840088,3849.840088,93433500
2004/5/12,3846.69 ,3851.73999,3769.879883,3776.23999,3776.23999,101325700
2004/5/13,3781.75 ,3827.030029,3779.75,3824.929932,3824.929932,106134400
2004/5/14,3824.55 ,3833.02002,3769.590088,3803.100098,3803.100098,99177800
2004/5/17,3801.47 ,3801.469971,3710.02002,3754.370117,3754.370117,112621900
2004/5/18,3756.86 ,3796.72998,3754.060059,3789.23999,3789.23999,90006500
2004/5/19,3799.43 ,3883.149902,3799.429932,3872.26001,3872.26001,110829400
2004/5/20,3855.63 ,3855.629883,3812.040039,3839.320068,3839.320068,52390700
2004/5/21,3842.24 ,3869.199951,3808.600098,3831.840088,3831.840088,78551900
2004/5/24,3842.41 ,3901.47998,3842.409912,3867.840088,3867.840088,71603900
2004/5/25,3859.64 ,3859.639893,3809.97998,3828.070068,3828.070068,81684700
2004/5/26,3830.72 ,3901.310059,3830.719971,3867.52002,3867.52002,78818800
2004/5/27,3872.03 ,3926.620117,3872.030029,3913.330078,3913.330078,94848900
2004/5/28,3921.89 ,3940.709961,3892.310059,3902.719971,3902.719971,71072300
2004/5/31,3904.39 ,3927.949951,3898.399902,3921.409912,3921.409912,12774700
2004/6/1,3924.30 ,3929.879883,3856.040039,3864.179932,3864.179932,66700500
2004/6/2,3868.94 ,3917.72998,3868.939941,3888.310059,3888.310059,79426100
2004/6/3,3890.27 ,3917.659912,3870.840088,3917.080078,3917.080078,81924800
2004/6/4,3917.80 ,3973.570068,3913.77002,3961.929932,3961.929932,92185200
2004/6/7,3973.45 ,4025.080078,3973.449951,4017.810059,4017.810059,78392500
2004/6/8,4021.79 ,4040.77002,4003.120117,4018.949951,4018.949951,89217100
2004/6/9,4024.39 ,4036.459961,3990.639893,3997.76001,3997.76001,81169200
2004/6/10,3997.21 ,4027.399902,3992.530029,4021.639893,4021.639893,52472400
2004/6/11,4017.45 ,4019.379883,3993.27002,4014.560059,4014.560059,45498900
2004/6/14,4008.61 ,4008.610107,3939.169922,3948.649902,3948.649902,82030000
2004/6/15,3946.17 ,3995.429932,3933.120117,3987.300049,3987.300049,83068000
2004/6/16,3991.08 ,4014.810059,3991.080078,4003.23999,4003.23999,78792800
2004/6/17,3996.98 ,4018.600098,3971.77002,3985.459961,3985.459961,75516700
2004/6/18,3976.30 ,4004.860107,3966.219971,3999.790039,3999.790039,149162200
2004/6/21,4008.50 ,4029.110107,3977.800049,3989.310059,3989.310059,76960600
2004/6/22,3985.42 ,3985.419922,3916.419922,3928.389893,3928.389893,99323900
2004/6/23,3933.85 ,3966.889893,3933.850098,3945.100098,3945.100098,76187700
2004/6/24,3954.21 ,4012.669922,3954.209961,4007.050049,4007.050049,89793100
2004/6/25,4006.74 ,4020.159912,3987.02002,4013.350098,4013.350098,65986500
2004/6/28,4016.82 ,4076.580078,4004.5,4069.350098,4069.350098,83355300
2004/6/29,4067.92 ,4086.070068,4050.219971,4069.72998,4069.72998,84614900
2004/6/30,4070.07 ,4090.75,4052.72998,4052.72998,4052.72998,77191400
2004/7/1,4078.36 ,4101.52002,4026.560059,4035.02002,4035.02002,97307700
2004/7/2,4030.46 ,4030.459961,3990.5,3998.77002,3998.77002,77414100
2004/7/5,3998.19 ,4011.540039,3991.159912,3995.72998,3995.72998,34546500
2004/7/6,4001.54 ,4008.100098,3935.919922,3944.879883,3944.879883,71106300
2004/7/7,3944.36 ,3958.889893,3922.459961,3930.580078,3930.580078,91864700
2004/7/8,3921.42 ,3936.98999,3894.72998,3934.47998,3934.47998,100355100
2004/7/9,3932.26 ,3932.590088,3882.75,3924.48999,3924.48999,83127200
2004/7/12,3911.54 ,3928.070068,3884.419922,3893.23999,3893.23999,67352400
2004/7/13,3897.31 ,3919.23999,3892.139893,3903.879883,3903.879883,71862000
2004/7/14,3894.57 ,3898.840088,3851.350098,3898.840088,3898.840088,95613200
2004/7/15,3898.20 ,3898.199951,3847.189941,3847.189941,3847.189941,81874200
2004/7/16,3848.14 ,3883.060059,3837.629883,3845.929932,3845.929932,87433200
2004/7/19,3845.03 ,3845.800049,3812.629883,3812.629883,3812.629883,76994600
2004/7/20,3809.36 ,3839.72998,3785.340088,3837.600098,3837.600098,98442400
2004/7/21,3849.64 ,3899.419922,3849.639893,3877.47998,3877.47998,99582900
2004/7/22,3867.21 ,3867.209961,3796.290039,3801.050049,3801.050049,86433600
2004/7/23,3805.30 ,3824.76001,3785.290039,3797.330078,3797.330078,66954900
2004/7/26,3795.66 ,3811.379883,3749.040039,3752.590088,3752.590088,70843900
2004/7/27,3755.43 ,3815.120117,3755.429932,3814.080078,3814.080078,79560000
2004/7/28,3829.04 ,3856.659912,3797.73999,3807.209961,3807.209961,100623400
2004/7/29,3815.36 ,3895.350098,3815.360107,3889.679932,3889.679932,112304300
2004/7/30,3900.89 ,3911.300049,3867.080078,3895.610107,3895.610107,84353700
2004/8/2,3891.18 ,3891.179932,3841.72998,3862.709961,3862.709961,68612100
2004/8/3,3869.14 ,3891.780029,3864.790039,3877.320068,3877.320068,73555300
2004/8/4,3867.47 ,3867.469971,3807.25,3823.73999,3823.73999,94917500
2004/8/5,3834.27 ,3858.659912,3828.689941,3829.030029,3829.030029,82238900
2004/8/6,3818.78 ,3818.780029,3719.459961,3727.73999,3727.73999,115045800
2004/8/9,3726.51 ,3736.550049,3666.050049,3690.330078,3690.330078,87685700
2004/8/10,3691.61 ,3721.310059,3685.919922,3720.639893,3720.639893,74365000
2004/8/11,3722.61 ,3731.449951,3636.959961,3678.909912,3678.909912,100168400
2004/8/12,3683.66 ,3708.330078,3632.449951,3658.110107,3658.110107,130541200
2004/8/13,3648.89 ,3662.780029,3618.689941,3646.98999,3646.98999,105560200
2004/8/16,3643.08 ,3703.409912,3618.580078,3699.110107,3699.110107,86591000
2004/8/17,3696.21 ,3735.840088,3679.219971,3705.72998,3705.72998,95038500
2004/8/18,3704.80 ,3728.409912,3677.929932,3726.5,3726.5,78884800
2004/8/19,3729.87 ,3758.51001,3706.100098,3722.98999,3722.98999,82512200
2004/8/20,3716.60 ,3723.840088,3689.860107,3712.610107,3712.610107,63980100
2004/8/23,3722.23 ,3782.370117,3722.22998,3772.139893,3772.139893,69503700
2004/8/24,3771.09 ,3799.889893,3766.389893,3771,3771,82583800
2004/8/25,3790.13 ,3801.76001,3770.780029,3788.879883,3788.879883,69792300
2004/8/26,3796.58 ,3839.320068,3796.580078,3832.280029,3832.280029,78837300
2004/8/27,3833.49 ,3856.030029,3811.699951,3851.179932,3851.179932,62593200
2004/8/30,3848.80 ,3852.939941,3818.75,3838.850098,3838.850098,42760300
2004/8/31,3829.74 ,3829.73999,3778.189941,3785.209961,3785.209961,86989800
2004/9/1,3794.17 ,3827.870117,3792.25,3817.620117,3817.620117,89407700
2004/9/2,3814.99 ,3844.530029,3797.97998,3833.449951,3833.449951,76808300
2004/9/3,3834.68 ,3882.780029,3823.199951,3866.98999,3866.98999,88505000
2004/9/6,3867.45 ,3891.620117,3867.449951,3887.580078,3887.580078,49763100
2004/9/7,3888.54 ,3905.110107,3873.530029,3889.040039,3889.040039,71858600
2004/9/8,3890.69 ,3898.72998,3875.399902,3884.159912,3884.159912,73393100
2004/9/9,3867.97 ,3867.969971,3836.040039,3851.219971,3851.219971,87192700
2004/9/10,3855.41 ,3896.600098,3855.409912,3886.030029,3886.030029,75309400
2004/9/13,3890.29 ,3953.310059,3890.290039,3953.310059,3953.310059,85922100
2004/9/14,3954.49 ,3955.040039,3933.26001,3947.75,3947.75,87026600
2004/9/15,3949.55 ,3970.98999,3928.320068,3941.75,3941.75,100116800
2004/9/16,3941.57 ,3968.139893,3940.959961,3963.649902,3963.649902,78466200
2004/9/17,3962.82 ,4000.129883,3955.820068,3988.070068,3988.070068,149477400
2004/9/20,3986.33 ,3986.330078,3954.159912,3977.679932,3977.679932,68196100
2004/9/21,3977.07 ,3998.5,3968.629883,3991.02002,3991.02002,90005300
2004/9/22,3989.85 ,3999.469971,3935.76001,3942.350098,3942.350098,133013400
2004/9/23,3927.41 ,3929.320068,3895.129883,3905.659912,3905.659912,92388100
2004/9/24,3900.52 ,3917.719971,3887.840088,3910.300049,3910.300049,64228100
2004/9/27,3905.74 ,3905.73999,3859.370117,3874.370117,3874.370117,60750800
2004/9/28,3867.50 ,3888.850098,3848.280029,3882.27002,3882.27002,78208400
2004/9/29,3883.59 ,3944.129883,3883.590088,3920.360107,3920.360107,107738400
2004/9/30,3934.59 ,3950.659912,3887.830078,3892.899902,3892.899902,88766700
2004/10/1,3895.15 ,3996.110107,3895.149902,3994.959961,3994.959961,111214400
2004/10/4,4005.64 ,4059.27002,4005.639893,4033.280029,4033.280029,102621700
2004/10/5,4034.30 ,4078.5,4023.75,4048.709961,4048.709961,110199700
2004/10/6,4046.30 ,4062.189941,4030.73999,4049.659912,4049.659912,97875300
2004/10/7,4062.94 ,4077.330078,4034.26001,4043.360107,4043.360107,90696000
2004/10/8,4028.79 ,4065.97998,4001.52002,4015.540039,4015.540039,95381800
2004/10/11,4011.83 ,4026.98999,4004.929932,4017.820068,4017.820068,91761400
2004/10/12,4011.22 ,4011.219971,3943.73999,3966.47998,3966.47998,121875200
2004/10/13,3968.50 ,4015.699951,3968.5,3976.030029,3976.030029,103979000
2004/10/14,3961.34 ,3961.340088,3928.899902,3940.459961,3940.459961,95064200
2004/10/15,3937.21 ,3937.209961,3897.47998,3922.110107,3922.110107,104774200
2004/10/18,3926.51 ,3937.399902,3897.610107,3915.169922,3915.169922,77391800
2004/10/19,3944.74 ,3983.449951,3944.73999,3964.129883,3964.129883,99815200
2004/10/20,3918.36 ,3918.360107,3889.719971,3912.399902,3912.399902,93142400
2004/10/21,3929.36 ,3947.100098,3894.879883,3934.060059,3934.060059,85968400
2004/10/22,3932.62 ,3968.469971,3924.429932,3935.139893,3935.139893,75807100
2004/10/25,3880.48 ,3880.47998,3838.97998,3854.409912,3854.409912,97964900
2004/10/26,3861.50 ,3870.889893,3843.580078,3862.26001,3862.26001,74219900
2004/10/27,3882.02 ,3929.030029,3866.169922,3929.030029,3929.030029,94170200
2004/10/28,3951.70 ,3975.820068,3947.929932,3959.590088,3959.590088,137448900
2004/10/29,3965.00 ,3994.189941,3950.300049,3960.25,3960.25,98353300
2004/11/1,3961.18 ,4017.850098,3959.25,4012.639893,4012.639893,65754300
2004/11/2,4017.83 ,4042.360107,4010.600098,4037.570068,4037.570068,88857800
2004/11/3,4061.41 ,4073.530029,4028.23999,4039.040039,4039.040039,112707800
2004/11/4,4032.61 ,4041.379883,4013.870117,4041.379883,4041.379883,85037600
2004/11/5,4075.01 ,4111.779785,4048.050049,4063.580078,4063.580078,123958100
2004/11/8,4063.83 ,4081.01001,4051.610107,4068.969971,4068.969971,95723500
2004/11/9,4075.63 ,4086.060059,4058.98999,4065.330078,4065.330078,103847100
2004/11/10,4074.43 ,4103.509766,4074.429932,4089.129883,4089.129883,90860100
2004/11/11,4081.06 ,4141.149902,4078.090088,4130.810059,4130.810059,151655300
2004/11/12,4149.01 ,4162.370117,4135.879883,4143.350098,4143.350098,99884300
2004/11/15,4162.93 ,4171.97998,4130.109863,4134.339844,4134.339844,78308100
2004/11/16,4139.49 ,4144.02002,4106.870117,4117.220215,4117.220215,84183200
2004/11/17,4126.60 ,4183.410156,4116.209961,4183.410156,4183.410156,110665400
2004/11/18,4167.15 ,4191.040039,4160.279785,4178.680176,4178.680176,94906500
2004/11/19,4179.76 ,4202.450195,4133.220215,4134.890137,4134.890137,121311000
2004/11/22,4115.91 ,4123.97998,4088.590088,4123.97998,4123.97998,75104900
2004/11/23,4143.72 ,4160.220215,4107.399902,4113.370117,4113.370117,93675400
2004/11/24,4140.25 ,4140.25,4114.27002,4125.299805,4125.299805,77197400
2004/11/25,4137.06 ,4161.549805,4131.129883,4160.350098,4160.350098,61724000
2004/11/26,4147.03 ,4159.129883,4135.529785,4154.27002,4154.27002,47071300
2004/11/29,4160.89 ,4219.049805,4146.97998,4146.97998,4146.97998,100286400
2004/11/30,4161.62 ,4165.52002,4113.47998,4126,4126,94978300
2004/12/1,4108.55 ,4187.709961,4107.620117,4186.029785,4186.029785,113613000
2004/12/2,4202.72 ,4227.830078,4186.330078,4216.399902,4216.399902,116422100
2004/12/3,4225.38 ,4233.52002,4191.100098,4208.870117,4208.870117,106333900
2004/12/6,4199.25 ,4204.439941,4184.359863,4193.910156,4193.910156,57723800
2004/12/7,4197.50 ,4231.459961,4192.279785,4212.620117,4212.620117,74907200
2004/12/8,4185.07 ,4213.430176,4172.549805,4201.350098,4201.350098,83675200
2004/12/9,4197.95 ,4206.609863,4131.240234,4150.410156,4150.410156,99635700
2004/12/10,4167.54 ,4182.959961,4153.410156,4174.549805,4174.549805,73579400
2004/12/13,4189.34 ,4228.990234,4188.209961,4219.240234,4219.240234,78817600
2004/12/14,4234.36 ,4250.049805,4224.180176,4231.299805,4231.299805,77074300
2004/12/15,4239.39 ,4243.759766,4211.930176,4213.689941,4213.689941,78083900
2004/12/16,4216.36 ,4235.779785,4216.049805,4233.709961,4233.709961,76494000
2004/12/17,4235.78 ,4241.819824,4173.589844,4182.27002,4182.27002,230383100
2004/12/20,4178.17 ,4227.689941,4176.379883,4211.549805,4211.549805,79254300
2004/12/21,4201.43 ,4221.609863,4199.419922,4214.390137,4214.390137,67785900
2004/12/22,4232.44 ,4252.200195,4229.830078,4241.279785,4241.279785,74756600
2004/12/23,4234.05 ,4253.680176,4234.049805,4251.620117,4251.620117,44958400
2004/12/24,null,null,null,null,null,null
2004/12/27,4254.41 ,4262.240234,4235.359863,4235.359863,4235.359863,32619600
2004/12/28,4253.81 ,4262.049805,4242.589844,4261.790039,4261.790039,32288000
2004/12/29,4270.56 ,4272.180176,4240.02002,4247.75,4247.75,35579100
2004/12/30,4254.38 ,4261.959961,4251.060059,4256.080078,4256.080078,21565400
2004/12/31,null,null,null,null,null,null
2005/1/3,4260.92 ,4310.299805,4251.370117,4291.529785,4291.529785,75848400
2005/1/4,4281.63 ,4306.689941,4276.549805,4290.5,4290.5,90132800
2005/1/5,4262.21 ,4274.649902,4242.069824,4258.240234,4258.240234,96055000
2005/1/6,4260.37 ,4300.990234,4260.370117,4300.939941,4300.939941,89752200
2005/1/7,4297.99 ,4325.77002,4288.259766,4316.399902,4316.399902,98291600
2005/1/10,4311.86 ,4324.379883,4291.25,4307.370117,4307.370117,88288800
2005/1/11,4305.86 ,4314.379883,4247.779785,4258.009766,4258.009766,125780700
2005/1/12,4257.64 ,4258.339844,4193.240234,4208.819824,4208.819824,131373200
2005/1/13,4218.21 ,4234.089844,4200.620117,4212.140137,4212.140137,115748800
2005/1/14,4191.14 ,4236.089844,4191.140137,4232.359863,4232.359863,93131000
2005/1/17,4235.94 ,4254.379883,4235.939941,4245.509766,4245.509766,67385300
2005/1/18,4239.54 ,4256.220215,4207.740234,4250.709961,4250.709961,92211500
2005/1/19,4259.67 ,4269.72998,4241.040039,4245.549805,4245.549805,117149300
2005/1/20,4230.74 ,4230.740234,4198.939941,4220.430176,4220.430176,99508500
2005/1/21,4213.28 ,4221.830078,4198.339844,4213.700195,4213.700195,126657300
2005/1/24,4195.37 ,4201.890137,4160.830078,4201.890137,4201.890137,118396800
2005/1/25,4193.54 ,4241.339844,4189.509766,4233.950195,4233.950195,101302700
2005/1/26,4235.80 ,4245.080078,4211.609863,4214.120117,4214.120117,141212200
2005/1/27,4209.93 ,4224.299805,4185.629883,4216.410156,4216.410156,146152200
2005/1/28,4225.36 ,4235.339844,4188.209961,4201.810059,4201.810059,89119000
